,0,1,2,3
141,2018-06-05 21:26:27+00:00,WacoPolice,"Safe. Secure. Free. Knowing what you own – the difference between recovering and not recovering stolen property Afternoon All. Our Crime Analysists found the following tool and we want to share it, to help you help us! Often times when we... https://reportit.leadsonline.com/",
142,2018-06-05 20:07:05+00:00,WacoPolice,Officer Sofie Martinez has been selected as one of two recipients by the National Law Enforcement Exploring Committee for the 2018 Distinguished Advisor Award. Please see the attached letter of her... https://www.facebook.com/WacoPoliceDepartment/posts/1639683219413561,
143,2018-06-04 22:22:06+00:00,WacoPolice,Yes.,
144,2018-06-04 18:18:07+00:00,WacoPolice,Nice job All!!,
145,2018-05-23 21:08:47+00:00,WacoPolice,"Please remember everyone. With our Summer heat starting early, cars can become death traps for our children. Sgt. Swanton",
146,2018-05-23 19:04:49+00:00,WacoPolice,Stay Informed! The following link is to the 2017 Waco Police Department Annual Report prepared by our Crime Analysts Angie McCallister and Bret Page. http://www.waco-texas.com/Police/pdf/Waco-PD-2017-Annual%20Report.pdf,
147,2018-05-21 21:57:42+00:00,WacoPolice,I-35 traffic lanes have been re-opened. Expect delays until heavy traffic clears.,
148,2018-05-21 21:36:33+00:00,WacoPolice,**Traffic Advisories** Major crash on I 35. Northbound lanes from 11th St. to S. Valley Mills Dr. are shut down. Crash at New Road and Waco Drive with power outages. Traffic signals are affected throughout the area.,
149,2018-05-21 20:58:19+00:00,WacoPolice,"Waco PD SWAT, Drug Enforcement, and SAFE units descend on illegal gambling operation. If you operate an illegal gambling operation or illegal eight liner game room, you will be seeing us in your future.",
150,2018-05-15 22:04:27+00:00,WacoPolice,"P.D. Phone Lines Temporary Outage Tomorrow morning, 5-16-18, Waco Police Department administrative (ONLY) phone lines will be down temporarily for service from approximately 6:30 am to 7:30 am. 911 services will NOT be affected and emergency calls can still be made by dialing 911",
151,2018-05-10 19:15:19+00:00,WacoPolice,Update!! Mrs. Hanks was located. She is safe (and quite feisty we might add). She is being taken back home by her husband. She is no longer listed as missing.,
152,2018-05-09 19:02:14+00:00,WacoPolice,Update to Missing Person: 17-year-old Nakia Osh-Shay Jackson is no longer missing. She has been located and is safe.,
153,2018-05-09 16:02:12+00:00,WacoPolice,"It’s getting HOT & Waco Crime Stoppers (which serves all McLennan County) is turning up the HEAT on Fugitives. Its double points days, which means a BIGGER reward for you if your tip leads to the arrest of a Felony... http://www.waco-texas.com/Police/police-most-wanted.asp",
154,2018-04-29 14:09:06+00:00,WacoPolice,"Update 38-year-old, Juan Hernandez has been located. He is okay and is no longer listed as a Missing Person.",
155,2018-04-25 18:37:06+00:00,WacoPolice,You are in our thoughts.,
156,2018-04-25 18:36:18+00:00,WacoPolice,Beautiful!,
157,2018-04-25 15:56:37+00:00,WacoPolice,Waco Officers Involved in Shooting Cleared by Grand Jury A McLennan County Grand Jury met today and has completed their review of the Officer Involved Shooting that occurred on 4-13-18 in the 3800 block of... https://www.facebook.com/WacoPoliceDepartment/posts/1602698963111987,
158,2018-04-25 11:43:52+00:00,WacoPolice,"Update: Our Missing Child, 8-year-old Jayden Walker has been located. He is safe and no longer listed as a Missing Child.",
159,2018-04-24 16:09:18+00:00,WacoPolice,Oh how jealous we are!! Well at least until it's 105 degrees!,
160,2018-04-23 18:05:07+00:00,WacoPolice,"Congratulations to the 53rd Citizens Police Academy graduating class! The graduation was held Thursday, April 19th. 13 more citizens are now a part of Waco PD. Next available academy is scheduled to begin... https://www.facebook.com/WacoPoliceDepartment/posts/1600968579951692",
161,2018-04-23 16:15:16+00:00,WacoPolice,"**UPDATE** 26-year-old, ERICA GUEVARA who was reported missing to you all on 4-16-18, has been located in our area. She is safe and her family is extremely grateful for this communities help in locating her. Thank you All!! Sgt. Swanton",
162,2018-04-23 15:21:38+00:00,WacoPolice,Our Detectives believe there may be other victims of this abuser. We are hoping this will bring them forward to report the abuse.,
163,2018-04-23 14:13:58+00:00,WacoPolice,Waco Police Department Participates in Prescription Drug Take-Back The Waco Police Department is participating in the DEA Drug Take-Back Initiative that allows for the collection of medications that are no... https://www.facebook.com/WacoPoliceDepartment/posts/1600799459968604,
164,2018-04-18 15:27:20+00:00,WacoPolice,24-year-old Matthew Sean Ortiz has just been located. He is safe and no longer listed as a Missing Person. Sgt. Swanton,
165,2018-04-04 20:16:57+00:00,WacoPolice,"Applications are now being accepted for the 2018 Junior Police Academy. The Academy is from June 11th thru June 21st, 2018. Applications can be downloaded at the below website. http://www.waco-texas.com/police/police-junior-police-academy.asp",
166,2018-04-02 21:59:57+00:00,WacoPolice,"Officer Indefinitely Suspended As previously released, Waco PD was notified of the arrest of Officer Willie Lopez by the McLennan County Sheriff’s Office. After a thorough internal investigation by the... https://www.facebook.com/WacoPoliceDepartment/posts/1581779195203964",
167,2018-03-22 16:48:26+00:00,WacoPolice,No...State of our environment views. : ),
168,2018-03-22 16:07:16+00:00,WacoPolice,"Waco Police Department is hosting multiple Tarleton Students for the University’s annual “Service Day”. The students will be placed with various detectives, Crime Analysis, Victim Services, Crime Scene Unit,... https://www.facebook.com/WacoPoliceDepartment/posts/1571374802911070",
169,2018-03-22 15:57:57+00:00,WacoPolice,"Okay....Lets have a redo... Non-political version. Can't we as adults not teach our children how to act by setting better examples? With recent events involving younger people, one can see how the example we set can be a bad one. Sgt. Swanton",
170,2018-03-21 20:53:35+00:00,WacoPolice,"Hey Y'all? Ever get the hankering to tell a cop where to go? :)) Well, now you can!! Come see us and we may even pay you to do so. Sgt. Swanton http://www.waco-texas.com/cms/jobs/viewjob.aspx?id=13436",
171,2018-03-21 16:50:31+00:00,WacoPolice,"Yes, YES she is!!! ""Sergeant Leka is a wife, mother, daughter, sister, aunt, granddaughter, coworker, supervisor, friend, and one tough and strong Police Officer."" https://www.facebook.com/WacoPoliceDepartment/posts/1570482729666944",
172,2018-03-17 19:07:43+00:00,WacoPolice,Just wanted to give you all a sneak-peak at what goes on behind the scene for the major events happening in... https://fb.me/BEqVaNvg,
173,2018-03-17 15:43:36+00:00,WacoPolice,"Folks as you are out and about enjoying all the activities in and around downtown Waco today, be sure to keep an... https://fb.me/1xDNT0G3B",
174,2018-03-17 01:23:34+00:00,WacoPolice,Credit Union Robbery Please see the attached pictures. We believe someone will recognize this suspect or his... https://fb.me/2MeLUNdgC,
175,2018-03-16 19:45:31+00:00,WacoPolice,"News Flash!! Yes, scammers are still scamming. If someone calls telling you to wire them money or they will have... https://fb.me/U1TRnncA",
176,2018-03-16 14:33:52+00:00,WacoPolice,"If you can’t find something to do, it’s because your not looking!!!Get out and enjoy Waco this weekend! Oh...and...",
177,2018-03-15 21:26:19+00:00,WacoPolice,LOL!!!!!!!! Not ours but had to share... K-9 pranks his partner!! We are pretty sure this is a form of payback... https://fb.me/7lY6rtTKs,
178,2018-03-15 19:56:11+00:00,WacoPolice,"If you noticed a bit of extra activity in our area today, this is why...",
179,2018-03-15 00:02:33+00:00,WacoPolice,"Someone brought donuts to the PD today. Yep, this pretty much sums up our reaction. #Don’tJudgeUs Sgt. Swanton https://fb.me/4VIv8njfE",#Don
180,2018-03-14 00:26:59+00:00,WacoPolice,Let’s help the Lorena folks out!!! Somebody knows this criminal. https://fb.me/GQhOGxcW,
181,2018-03-08 14:32:18+00:00,WacoPolice,"Huge thanks to the organizers, and attendees of the Texas Public Health Association Annual Education Conference!!... https://fb.me/QadRJ1aq",
182,2018-03-06 17:22:24+00:00,WacoPolice,Our local U.S. Marshal Office has asked us to relay the following to our community. They have had cases locally... https://fb.me/9Bg4LVNNp,
183,2018-03-02 18:23:01+00:00,WacoPolice,Chief Holt wants to thank @wacoisd and @drmarcusnelson for the invite to participate in the EmpowerMen summit involving young men from all of Waco ISD schools. He had a great time meeting and talking to the great leaders of tomorrow!,
184,2018-03-01 17:09:43+00:00,WacoPolice,A huge thanks to Whataburger for hosting the multi-agency Coffee with a Cop this morning and thank you to all... https://fb.me/43vDow7Yc,
185,2018-02-27 14:42:43+00:00,WacoPolice,"Our thoughts and prayers this morning to injured Officer Charles Whites, the Officers, and Support Tech of Round...",
186,2018-02-23 16:39:39+00:00,WacoPolice,This is spot on folks! Thanks KXXV for sharing this life-saving information. https://fb.me/VZ6O4HH5,
187,2018-02-23 03:32:09+00:00,WacoPolice,Off-Duty Officer Arrested We were notified earlier this evening that one of our Off-Duty Officers has been... https://fb.me/KguQETox,
188,2018-02-22 21:59:47+00:00,WacoPolice,"Happy Retirement Officer Jerry Wood! Congratulations to Jerry as today we celebrated with him, his 35-year... https://fb.me/8UGtC0Lz8",
189,2018-02-21 21:57:26+00:00,WacoPolice,Cause we ROCK!! Don't hate...,
190,2018-02-21 21:56:00+00:00,WacoPolice,"Beep, beep!!",
191,2018-02-21 20:48:45+00:00,WacoPolice,Gotta love our 4-legged Offurcers...see what we did there!? Sgt. Swanton https://fb.me/87BrStYCb,
192,2018-02-21 15:38:42+00:00,WacoPolice,Are you ready?,
193,2018-02-21 15:08:37+00:00,WacoPolice,Wanted to share this post from our friends at Comal County. Be aware of this very important PSA. :)) https://fb.me/7ao0bf2Wj,
194,2018-02-20 22:27:51+00:00,WacoPolice,Thank you Waco and others that have kept up with our Officers progress! We are extremely proud of Will and how...,
195,2018-02-20 00:47:46+00:00,WacoPolice,"***IMMIDIATE HELP NEEDED IN LOCATING MISSING PERSON*** Good evening Waco, I have just received word that our... https://fb.me/7rp08U5GO",
196,2018-02-19 15:04:50+00:00,WacoPolice,!!!UPDATE!!! Over the weekend early Sunday morning one of our officers was nearly run over! One of our very own... https://fb.me/Mb3ljki7,
197,2018-02-15 00:25:18+00:00,WacoPolice,"If you haven't seen by now, today another horrific tragedy took place at a high school in Florida. People were... https://fb.me/10DIR39av",
198,2018-02-14 20:25:10+00:00,WacoPolice,"Hey everyone, if you have wondered how you can get involved at the Police department, we are going to be having... https://fb.me/90bPSUtCB",
199,2018-02-14 13:54:24+00:00,WacoPolice,"Did anyone get caught up in a little traffic last night on Loop 340 about 1:30am? If so, here is what was going... https://fb.me/1ReyjXPla",
200,2018-02-11 02:56:28+00:00,WacoPolice,What do we do to make this senseless behavior STOP!! Cop bashing and hating needs to end. Fourteen in 2018. #NoMoreExcuses,#NoMoreExcuses
201,2018-02-09 15:58:58+00:00,WacoPolice,Unfortunately yes. Not in our city but they are our neighbors and our friends.,
202,2018-02-09 15:55:27+00:00,WacoPolice,What a powerful video... https://www.facebook.com/colorado.fop/videos/1561291563985279/,
203,2018-02-08 21:17:10+00:00,WacoPolice,Officer on Administrative Leave Re-arrested The Waco PD Officer that was immediately placed on Administrative... https://fb.me/891AL3nCz,
204,2018-02-07 20:57:12+00:00,WacoPolice,Warning to our Citizens and Local Businesses We have been made aware of the following: The Waco Secret Service... https://fb.me/2awrv5j2i,
