0,1,2,3
2017-09-01 13:54:08+00:00,TxDOTBryan,"September 1st flooding update for the BRYAN DISTRICT. Drive safe, put away your phones and #turnarounddontdrown",#turnarounddontdrown
2017-08-31 20:25:39+00:00,TxDOTBryan,BRY District evening flooding update.....and then there were 3 that may stay awhile. Drive safe and #turnarounddontdrown,#turnarounddontdrown
2017-08-31 18:30:49+00:00,TxDOTBryan,"Good news, All roads in Burleson County are open. Drive safe friends.",
2017-08-31 13:59:27+00:00,TxDOTBryan,Good morning BRY. Here is your flooding update. Travel safe and #turnarounddontdrown,#turnarounddontdrown
2017-08-30 21:45:06+00:00,TxDOTBryan,"Bryan District evening flooding update. As always, #turnarounddontdrown Have a great evening friends.",#turnarounddontdrown
2017-08-30 20:10:43+00:00,TxDOTBryan,Yes.,
2017-08-30 16:20:27+00:00,TxDOTBryan,Today's flooding update for the Bryan District of TxDOT. Please remember to #turnarounddontdrown Travel safe friends.,#turnarounddontdrown
2017-08-30 15:52:53+00:00,TxDOTBryan,"Good news from Brazos, Grimes, and Washington Counties....SH 105 is now open between the Navasota and Brazos Rivers. Travel safe.",
2017-08-29 21:47:39+00:00,TxDOTBryan,Evening flooded rds in BRYAN DISTRICT of TxDOT. Please remember to drive to conditions and #turnarounddontdrown,#turnarounddontdrown
2017-08-29 20:51:08+00:00,TxDOTBryan,"Good news, all roads are now open in Milam County. Drive safe friends.",
2017-08-29 17:41:43+00:00,TxDOTBryan,"Brazos, Grimes, and Washington Counties-SH 105 between the Navasota River and Brazos River is closed due to flooding. #turnarounddontdrown",#turnarounddontdrown
2017-08-29 17:34:58+00:00,TxDOTBryan,Crews from @TxDOT heading to help in @TxDOTHoustonPIO. Stay strong Texas.,
2017-08-29 15:50:57+00:00,TxDOTBryan,10 dump trucks leaving to help with high water rescues in @TxDOTHoustonPIO. Stay safe friends.,
2017-08-29 13:17:49+00:00,TxDOTBryan,"Morning flooding update for Walker, Brazos, and Madison Counties. Remember #turnarounddontdrown",#turnarounddontdrown
2017-08-29 13:16:58+00:00,TxDOTBryan,"Morning flooding update for Grimes, Burleson, Milam and Washington Counties. Remember #turnarounddontdrown",#turnarounddontdrown
2017-08-29 01:13:49+00:00,TxDOTBryan,We will make it. #goawayharvey,#goawayharvey
2017-08-28 22:18:30+00:00,TxDOTBryan,Evening flooding update for Brazos and Madison Counties. #HurricaneHarvey #TurnAroundDontDrown,#HurricaneHarvey #TurnAroundDontDrown
2017-08-28 22:17:20+00:00,TxDOTBryan,Evening flooding update for Washington and Walker Counties. #TurnAroundDontDrown #HurricaneHarvery,#TurnAroundDontDrown #HurricaneHarvery
2017-08-28 22:15:49+00:00,TxDOTBryan,"Evening flooding update for Grimes, Burleson, and Milam Counties. #HurricaneHarvey #TurnAroundDontDrown",#HurricaneHarvey #TurnAroundDontDrown
2017-08-28 18:29:42+00:00,TxDOTBryan,SH 75 flooding in Madison County at Bedias Creek. This is why we say #turnarounddontdrown,#turnarounddontdrown
2017-08-28 17:00:50+00:00,TxDOTBryan,Noon flooding update for Brazos and Madison Counties. #Harvey #turnarounddontdrown,#Harvey #turnarounddontdrown
2017-08-28 16:59:52+00:00,TxDOTBryan,Noon flooding update for Washington and Walker Counties. #Harvey #turnarounddontdrown,#Harvey #turnarounddontdrown
2017-08-28 16:58:57+00:00,TxDOTBryan,"Noon flooding update for Grimes, Burleson, and Milam Counties. #Harvey #turnarounddontdrown",#Harvey #turnarounddontdrown
2017-08-28 16:02:19+00:00,TxDOTBryan,"This is damage from #Harvey on FM 362, south of Camp Allen in Grimes County. This is why we close roads and safety is our top priority.",#Harvey
2017-08-28 13:23:55+00:00,TxDOTBryan,Flooding update for Brazos and Madison Counties.,
2017-08-28 13:23:27+00:00,TxDOTBryan,Flooding update for Grimes and Burleson Counties.,
2017-08-28 13:22:45+00:00,TxDOTBryan,"Flooding update for Milam, Washington, and Walker Counties",
2017-08-27 23:11:01+00:00,TxDOTBryan,Flooding update for Brazos and Madison Counties. #HurricaneHarvey #TurnAroundDontDrown,#HurricaneHarvey #TurnAroundDontDrown
2017-08-27 23:09:51+00:00,TxDOTBryan,"Flooding update for Milam, Washington, and Walker Counties. #HurricaneHarvey #TurnAroundDontDrown",#HurricaneHarvey #TurnAroundDontDrown
2017-08-27 23:08:54+00:00,TxDOTBryan,Flooding update for Grimes and Burleson Counties. #HurricaneHarvey #TurnAroundDontDrown,#HurricaneHarvey #TurnAroundDontDrown
2017-08-27 17:16:11+00:00,TxDOTBryan,"Crews from @TxDOTBWD, @TxDOTDallasPIO, @TxDOTLufkin, @TxDOTParis, @TxDOTTyler &amp; @@TxDOTWacoPIO headed to help folks in Victoria, Texas.",
2017-08-27 15:59:25+00:00,TxDOTBryan,11am Flooding update for Walker and Brazos Counties. Drive to conditions and turn your lights on. Remember #TurnAroundDontDrown,#TurnAroundDontDrown
2017-08-27 15:57:12+00:00,TxDOTBryan,"Flooding update for Grimes, Burleson, Milam, and Washington Counties as of 11am. SH 6 is now open in Grimes. Drive safe.",
2017-08-27 14:46:41+00:00,TxDOTBryan,SH 6 flooding in Grimes County.,
2017-08-27 14:31:37+00:00,TxDOTBryan,"Substantial rainfall & dangerous are flooding #TX communities. Stay safe &amp; remember: Turn Around, Don’t Drown! #Harvey #tadd",#TX #Harvey #tadd
2017-08-27 14:30:30+00:00,TxDOTBryan,STAY ALERT! #Harvey will continue impacting Texas through the coming wk. Monitor local #wx conditions at http://www.weather.gov/,#Harvey #wx
2017-08-27 14:29:51+00:00,TxDOTBryan,"Roads in #TX are flooded from #Harvey. Before venturing out, check http://DriveTexas.org for road closures/conditions! #tadd #txwx",#TX #Harvey #tadd #txwx
2017-08-27 14:04:41+00:00,TxDOTBryan,"Crews from @TxDOTLufkin, @TxDOTTyler, @TxDOTWacoPIO, @TxDOTDallasPIO, @TxDOTBWD, &amp;@@TxDOTParis leaving to help @TxDOTHoustonPIO. Good luck",
2017-08-27 13:55:46+00:00,TxDOTBryan,"Flooding update for Grimes, Burleson, Milam, and Washington Counties. #TurnAroundDontDrown #HurricaneHarvery Please drive to conditions",#TurnAroundDontDrown #HurricaneHarvery
2017-08-27 11:31:31+00:00,TxDOTBryan,SH6 northbound is closed at Beason Creek due to flooding. This is in Rimes County. #TURNAROUNDDONTDROWN,#TURNAROUNDDONTDROWN
2017-08-27 01:09:38+00:00,TxDOTBryan,STAY ALERT! #Harvey to continue impacting Texas through the coming wk. Monitor local #wx conditions at http://www.weather.gov/,#Harvey #wx
2017-08-26 19:45:10+00:00,TxDOTBryan,Happy to reports all is good in BRY District. Please drive to conditions and turn your lights on. Stay safe friends.,
2017-08-25 19:27:05+00:00,TxDOTBryan,We are staging more folks & want to welcome @TxDOTTyler and more from @TxDOTBWD to the BRY District. As a team we shall conquer #Harvey.,#Harvey
2017-08-25 18:50:48+00:00,TxDOTBryan,TxDOT is ready for #Harvey. Are you ready? We hope so. Drive safe and to conditions. Turn around don't drown. Think safety friends.,#Harvey
2017-09-01 16:33:23+00:00,TxDOT_CRP,SH 188 between FM 1069 and FM 136 closed west of Rockport until further notice due to bridge abutment erosion. Use alternate route.,
2017-09-01 01:35:53+00:00,TxDOT_CRP,SH 35 in Refugio County is closed at SH 239 in Tivoli due to water over road at Calhoun County line. TxDOT crews placing barricades.,
2017-08-31 22:23:52+00:00,TxDOT_CRP,"TxDOT awaits Coast Guard OK to restart Port Aransas ferries. For now, still closed to public. TxDOT ready to go. Diver checks landings.",
2017-08-30 13:58:09+00:00,TxDOT_CRP,Just a glimpse of the 100s of pieces of heavy equipment TxDOT has moved to Coastal Bend for Harvey response. Each truck has full crew.,
2017-08-30 13:38:26+00:00,TxDOT_CRP,"TxDOT crews setting the day's game plan, loading material and moving throughout Coastal Bend in continuing TxDOT response to Harvey's visit.",
2017-08-29 22:01:15+00:00,TxDOT_CRP,"TxDOT crews xcellent progress Harvey signal, sign work. ~ 175 signals inspected, repair/replace. Refugio, Rockport done. Corpus work here.",
2017-08-29 20:47:45+00:00,TxDOT_CRP,Mobile hospital set up on FM 3512 at McCampbell Airport near Ingleside. For information dial 1680 AM.,
2017-08-29 14:39:07+00:00,TxDOT_CRP,"TxDOT Benjamin Soria (ctr) of Ft. Worth is 53 today. He’s celebrating 400 miles away in Rockport, restoring traffic signs Harvey destroyed.",
2017-08-29 13:36:14+00:00,TxDOT_CRP,Port Aransas ferry system CLOSED to public. No access to Port Aransas from Aransas Pass. Use SH 361 northbound from Corpus Christi.,
2017-08-28 19:27:12+00:00,TxDOT_CRP,"TXDOT road debris clearing, and traffic signal and sign repair continues on state roads in the coastal bend area",
2017-08-28 19:10:47+00:00,TxDOT_CRP,"Gov. Abbott, in Corpus Christi, calls Harvey response nothing short of remarkable. Says President Trump also impressed.",
2017-08-28 13:48:56+00:00,TxDOT_CRP,Please use SH 361 NB out of Corpus Christi to enter Port Aransas. Ferries have not reopened to public.,
2017-08-28 13:45:10+00:00,TxDOT_CRP,"Surge wall, ferry access limited to Harvey recovery crews. Public enters Port Aransas on SH 361 NB from Corpus Christi til further notice.",
2017-08-27 16:52:43+00:00,TxDOT_CRP,TxDOT crews replacing Harvey-damaged traffic signals on US 77 in Odem. TxDOT performing similar recovery work throughout the Coastal Bend.,
2017-08-27 01:09:19+00:00,TxDOT_CRP,TxDOT reinforcements continue to arrive in Corpus Christi District. Signal crews from throughout state assisting with Harvey recovery.,
2017-08-26 21:45:19+00:00,TxDOT_CRP,TxDOT sign and traffic signal crews have arrived along the Texas coast affected by Hurricane Harvey to assist with sign and signal repairs,
2017-08-26 20:44:42+00:00,TxDOT_CRP,Turn Around Don’t Drown - 6 in. of water is all it takes to make your car float away. It’s not worth the risk. Never touch downed powerlines,
2017-08-26 20:39:38+00:00,TxDOT_CRP,"Flash flooding is the leading cause of weather-related deaths in Texas. If you encounter a flooded road, Turn Around, Don’t Drown.",
2017-08-26 18:32:37+00:00,TxDOT_CRP,Collapsed sign bridge removed from I-37 northbound at Navigation Blvd. I-37 NB expected to reopen within the hour. I-37 southbound open.,
2017-08-26 18:12:28+00:00,TxDOT_CRP,"Added TxDOT crews en route to CRP District to assist with getting traffic signals operational. Initial focus: hard hit Rockport, Refugio.",
2017-08-26 17:48:33+00:00,TxDOT_CRP,Be Safe. Drive Smart. Visit http://DriveTexas.org or call 800-452-9292 to chk highway conditions &amp; notices for rd closures due to flooding,
2017-08-26 16:45:30+00:00,TxDOT_CRP,"I-37 southbound is open, but please be careful and give TxDOT crews room to work. Large crane being dispatched to remove sign structure.",
2017-08-26 16:35:26+00:00,TxDOT_CRP,"TxDOT rolled this morning to assess Harvey damage, clear roads for 1st responders in Rockport, other areas. 250-300 TxDOT CRP folks on job.",
2017-08-26 15:42:23+00:00,TxDOT_CRP,Update: Only I-37 NB closed. I-37 SB now open.,
2017-08-26 15:40:01+00:00,TxDOT_CRP,Only I-37 NB closed at Navigation Blvd due to collapsed overhead sign structure. I-37 southbound open.,
2017-08-26 15:14:59+00:00,TxDOT_CRP,"For road conditions statewide, check Texas TxDOT Highway Conditions: 1-800-452-9292 or http://www.drivetexas.org",
2017-08-25 17:50:08+00:00,TxDOT_CRP,TxDOT ferry crews worked hard this morning to evacuate Port Aransas in heavy weather as Harvey advanced and then secured the vessels.,
2017-08-25 14:47:19+00:00,TxDOT_CRP,"TxDOT prepares for Harvey. Surge wall complete in Aransas Pass. TxDOT crews from Rockport, Refugio, Beeville made it happen.",
2017-08-25 13:32:40+00:00,TxDOT_CRP,TxDOT storm surge wall be complete shortly on SH 361 in Aransas Pass. Protect people & property from Harvey surge. It's part of levee system,
2017-08-25 12:39:42+00:00,TxDOT_CRP,Port aransas ferry closing @8 am. Surge wall in aransa pass in place by 9 am only evac route from port aransas will be SH 361 SB to Corpus,
2017-08-25 10:21:56+00:00,TxDOT_CRP,"Due to worsening conditions, Port Aransas ferry system will shut down operations in next 2-3 hours. Two boats currently in service.",
2017-09-01 19:54:04+00:00,GalvestonFerry,No wait. You can call 409-795-2230 24/7 for current wait times and conditions.,
2017-09-01 18:39:43+00:00,GalvestonFerry,TxDot vehicles and crews heading to Bolivar Peninsula for hurricane Harvey clean up. Thank you to all the crews for working so hard.,
2017-09-01 15:36:20+00:00,GalvestonFerry,If you have questions about road closures please go to http://drivetexas.org it is updated with closures and estimated openings.,
2017-08-31 23:34:13+00:00,GalvestonFerry,24-7,
2017-08-31 13:06:38+00:00,GalvestonFerry,Yes,
2017-08-31 13:06:26+00:00,GalvestonFerry,We are running today. Two boats in operation and minimal wait on both sides.,
2017-08-31 03:05:41+00:00,GalvestonFerry,Ferry service is back operating normal. You should be able to get to Galveston. Stay safe.,
2017-08-31 03:02:46+00:00,GalvestonFerry,You will have to check hwy conditions. I do not have that info.,
2017-08-31 02:12:00+00:00,GalvestonFerry,There are no definite times. They try to leave on the hour and half hour.,
2017-08-31 00:43:00+00:00,GalvestonFerry,What a beautiful sunset tonight. We are running two boats. There is no waiting on either side.,
2017-08-31 00:33:03+00:00,GalvestonFerry,We plan to be running normal opeartions. 24/7. Multiple boats during the day and 1 boat at night.,
2017-08-30 23:15:50+00:00,GalvestonFerry,We are operating as normal. Galveston to Bolivar and back.,
2017-08-30 21:14:57+00:00,GalvestonFerry,We have two boats operating. One boat standing by. No wait on either side. Watch for clean up crews as they work to get debris cleared.,
2017-08-30 16:43:36+00:00,GalvestonFerry,We are operating two boats with a third on standby.,
2017-08-30 16:38:54+00:00,GalvestonFerry,We have 2 boats running and a third standing by. Stay safe.,
2017-08-30 15:31:30+00:00,GalvestonFerry,We are operating this morning. Drive safe. Watch for water and debris on the roads. Stay safe.,
2017-08-30 13:17:56+00:00,GalvestonFerry,We are operating this morning. See you soon.,
2017-08-29 19:45:09+00:00,GalvestonFerry,Ferry sheltering in place now due to high winds. Will resume making runs once weather subsides.,
2017-08-29 19:43:12+00:00,GalvestonFerry,Thank you so much.,
2017-08-29 19:42:54+00:00,GalvestonFerry,Thanks for your kind words.,
2017-08-29 19:42:37+00:00,GalvestonFerry,Cars too,
2017-08-29 15:23:30+00:00,GalvestonFerry,Call 409-795-2230,
2017-08-28 23:37:35+00:00,GalvestonFerry,You can call the tower to check but pls wait until the AM (409) 795-2230.,
2017-08-28 18:46:54+00:00,GalvestonFerry,We are running as long as it is safe to do so. Our crew members are doing a great job. #Harvey,#Harvey
2017-08-28 16:38:58+00:00,GalvestonFerry,We currently have two boats running.,
2017-08-28 15:21:34+00:00,GalvestonFerry,Call 409-795-2230,
2017-08-28 14:25:14+00:00,GalvestonFerry,"We are currently running limited service, depending on weather.",
2017-08-28 14:24:29+00:00,GalvestonFerry,"We are currently running limited service, depending on the weather.",
2017-08-28 14:23:07+00:00,GalvestonFerry,"We are currently running limited service, depending on the weather.",
2017-08-28 14:22:26+00:00,GalvestonFerry,"We are currently running limited service, depending on the weather.",
2017-08-28 14:21:54+00:00,GalvestonFerry,"We are currently running limited service, depending on the weather.",
2017-08-28 14:21:11+00:00,GalvestonFerry,"We are running limited service, depending on weather.",
2017-08-28 14:20:35+00:00,GalvestonFerry,"Limited service, depending on the weather",
2017-08-28 14:20:08+00:00,GalvestonFerry,We are currently running limited service depending on the weather.,
2017-08-28 14:19:08+00:00,GalvestonFerry,"We are currently running limited service, depending on the weather.",
2017-08-28 02:35:36+00:00,GalvestonFerry,No. We are standing by.,
2017-08-28 02:35:08+00:00,GalvestonFerry,At this time we are standing by.,
2017-08-27 22:40:45+00:00,GalvestonFerry,No. We have crews standing by.,
2017-08-27 22:40:17+00:00,GalvestonFerry,No. We have crews standing by.,
2017-08-27 18:50:27+00:00,GalvestonFerry,Not at this time.,
2017-08-27 03:01:32+00:00,GalvestonFerry,No. We are standing by.,
2017-08-27 00:17:35+00:00,GalvestonFerry,No. Sorry.,
2017-08-27 00:16:36+00:00,GalvestonFerry,No. Still on stand by.,
2017-08-26 23:29:02+00:00,GalvestonFerry,We are still standing by.,
2017-08-26 17:18:19+00:00,GalvestonFerry,No. Waiting for tides to go down and conditions to become safe. We will update here once things are running again. Crews standing by.,
2017-08-26 17:02:37+00:00,GalvestonFerry,Not at this time.,
2017-08-26 14:05:52+00:00,GalvestonFerry,Thank you to all the crews at the #galvestonferry for standing by. Thank you for keeping everything safe and ready to go. #Harvey,#galvestonferry #Harvey
